Node	EASI021.unmapped.rma6	EASI022.unmapped.rma6	EASI023A.unmapped.rma6	EASI023B.unmapped.rma6	EASI023C.unmapped.rma6	EASI031A.unmapped.rma6	EASI031B.unmapped.rma6	EASI031C.unmapped.rma6	EASI032.unmapped.rma6	EASI024.unmapped.rma6	EASI025.unmapped.rma6	EASI026A.unmapped.rma6	EASI026B.unmapped.rma6	EASI027.unmapped.rma6	EASI028A.unmapped.rma6	EASI028B.unmapped.rma6	EASI001.unmapped.rma6	EASI019A.unmapped.rma6	EASI019B.unmapped.rma6	EASI020A.unmapped.rma6	EASI020B.unmapped.rma6	EASI020C.unmapped.rma6	EASI020D.unmapped.rma6	EASI029.unmapped.rma6	EASI030.unmapped.rma6	EASI002.unmapped.rma6	EASI003A.unmapped.rma6	EASI003B.unmapped.rma6	EASI003C.unmapped.rma6	EASI004A.unmapped.rma6	EASI004B.unmapped.rma6	EASI005.unmapped.rma6	EASI006A.unmapped.rma6	EASI006B.unmapped.rma6	EASI007A.unmapped.rma6	EASI007B.unmapped.rma6	EASI008.unmapped.rma6	EASI009.unmapped.rma6	EASI010.unmapped.rma6	EASI011.unmapped.rma6	EASI012A.unmapped.rma6	EASI012B.unmapped.rma6	EASI013.unmapped.rma6	EASI014.unmapped.rma6	EASI015A.unmapped.rma6	EASI015B.unmapped.rma6	EASI015C.unmapped.rma6	EASI015D.unmapped.rma6	EASI016A.unmapped.rma6	EASI016B.unmapped.rma6	EASI017A.unmapped.rma6	EASI017B.unmapped.rma6	EASI018.unmapped.rma6	EASI040.unmapped.rma6	EASI041.unmapped.rma6	EASI042.unmapped.rma6	EASI033A.unmapped.rma6	EASI033B.unmapped.rma6	EASI034.unmapped.rma6	EASI043.unmapped.rma6	EASI044.unmapped.rma6	EASI045.unmapped.rma6	EASI035.unmapped.rma6	EASI037.unmapped.rma6	EASI038.unmapped.rma6	EASI039A.unmapped.rma6	EASI039B.unmapped.rma6	EASI039C.unmapped.rma6	EASI039D.unmapped.rma6
Leptospira_interrogans	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	2	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	0	1	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	1	3	2	2	0	0	1	0	2	2	1
Leptospira_interrogans_serovar_Hardjo-prajitno	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_interrogans_serovar_Lai	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Leptospira_kirschneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_kmetyi	1	2	1	2	0	0	0	0	1	0	2	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	2	2	1	0	0	0	1	0	0	0	1	1	0	1	1	3
Leptospira_licerasiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira_noguchii	0	0	0	0	1	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	2	2	1	0	1	0	0	0	4	0	0	0	0	1	2	0	0
Leptospira_santarosai	0	0	2	0	2	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	1	2	0	0	1	0	1	1	2	0	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	2	0	2	0	0	1	1	0	0
Leptospira_santarosai_serovar_Shermani_str._LT_821	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	3	1	0	1	2	0	1	0	1
Leptospira_weilii	0	1	0	2	3	1	0	1	1	1	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	1	2	1	1	2	0	0	0	0	1	0	0	1	2	1	0	1	0	1	0	0	2
Leptospira_wolffii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes	0	0	0	1	0	0	1	2	0	0	0	1	1	1	0	1	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	2	0	1	0	0	1	0	0	0	5	1	0	0	3	1	2	1	0	0	0	0	0	1	0	0
Listeria_monocytogenes_FSL_J1-208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lumpy_skin_disease_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lymphocryptovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mannheimia_haemolytica	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
Measles_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
Morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium	8	5	7	12	14	15	8	10	9	9	11	8	15	2	18	27	9	12	20	9	14	16	19	9	13	3	7	4	5	13	9	3	10	10	8	9	4	10	13	7	6	4	10	9	10	9	9	5	7	11	8	7	3	31	14	14	5	7	19	19	26	19	7	8	11	36	19	22	33
Mycobacterium_avium_subsp._avium	3	0	3	5	4	1	1	4	1	0	2	0	1	0	3	1	1	2	5	1	5	6	5	3	1	3	1	2	1	2	2	1	1	2	1	0	0	1	2	2	1	0	1	7	1	0	1	3	1	2	0	0	1	3	4	2	3	1	2	7	3	5	0	1	2	2	5	3	3
Mycobacterium_avium_subsp._hominissuis	7	7	10	4	13	8	3	9	2	5	9	7	3	4	17	10	4	9	19	12	8	11	11	7	9	1	4	8	2	5	5	9	9	7	3	8	4	5	8	6	4	1	4	6	3	5	6	8	8	7	7	5	7	5	11	6	5	7	8	14	17	8	3	5	5	8	11	14	22
Mycobacterium_avium_subsp._paratuberculosis	5	0	0	0	0	4	2	0	1	1	1	1	3	1	2	4	2	0	4	2	0	4	4	2	2	1	1	1	0	0	2	4	2	0	1	1	2	0	3	0	0	0	0	1	1	3	5	2	0	1	0	0	0	6	0	5	2	0	2	3	3	1	0	0	1	5	1	3	5
Mycobacterium_canettii	2	0	0	1	1	1	1	2	0	0	1	0	1	0	3	2	0	1	0	1	0	0	0	1	3	0	1	4	0	2	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	2	0	2	0	1	0	1	0	1	1	0	1	0	1	1	1	0	2	0	0	2	1	2	3
Mycobacterium_colombiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_colombiense_CECT_3035	2	6	7	6	4	1	5	7	10	2	10	5	7	2	11	13	8	11	4	5	7	6	9	4	6	0	4	2	0	9	7	3	5	4	5	3	1	10	6	3	4	2	1	5	3	2	7	8	4	5	3	3	1	6	12	4	7	4	8	6	9	10	3	5	7	13	11	13	9
Mycobacterium_intracellulare	3	0	3	2	3	6	3	2	3	5	2	3	4	3	18	10	3	4	8	8	3	8	7	4	6	2	4	6	0	7	7	2	4	2	2	7	4	10	5	3	2	2	2	4	3	5	4	5	5	2	4	4	3	5	4	8	4	4	7	13	4	6	3	4	2	6	5	8	4
Mycobacterium_intracellulare_subsp._yongonense	0	3	2	2	4	1	4	5	3	0	2	5	2	1	8	8	3	5	6	4	1	2	1	7	3	0	2	2	1	1	7	3	1	6	3	2	5	5	0	2	0	1	0	5	2	0	2	3	2	2	6	4	0	3	7	1	5	1	3	1	6	4	1	3	1	3	5	5	4
Mycobacterium_kansasii	14	4	9	6	12	7	11	10	11	5	6	5	10	3	15	11	5	15	15	9	10	19	13	6	14	6	6	7	2	12	10	3	7	13	8	18	8	17	8	3	7	6	5	14	3	7	9	11	6	8	6	11	3	16	12	25	5	6	5	11	16	5	4	6	9	17	24	18	25
Mycobacterium_leprae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_leprae_Kyoto-2	3	0	0	2	3	0	2	1	1	1	1	0	0	1	1	0	0	3	1	3	3	2	7	1	0	1	1	1	1	0	2	0	2	0	0	2	0	1	2	0	0	0	0	1	0	2	3	2	2	1	0	2	0	5	2	5	4	2	1	0	1	2	2	0	0	4	1	2	6
Mycobacterium_marseillense	6	6	3	4	3	5	1	5	6	2	2	3	4	1	5	15	3	1	1	3	4	5	5	2	6	0	1	0	2	5	3	1	8	2	6	3	3	5	7	2	2	1	1	4	1	1	6	6	1	2	7	1	1	4	6	4	2	2	4	7	8	5	2	5	2	9	8	11	7
Mycobacterium_sp._JS623	5	19	74	39	53	15	12	24	57	26	7	27	38	6	123	169	27	78	42	14	8	12	13	24	108	7	5	3	6	4	4	9	30	28	19	12	7	51	7	4	15	6	12	10	5	3	4	8	25	13	10	27	9	20	8	14	35	6	22	35	43	16	11	16	8	26	30	13	33
Mycobacterium_sp._YC-RL4	2	4	9	4	8	7	2	9	13	11	4	7	10	4	15	17	5	13	9	18	11	11	9	7	12	6	4	4	6	9	9	2	5	13	4	6	3	10	4	6	7	1	5	12	2	3	9	14	8	9	15	2	5	18	10	12	5	5	15	27	21	9	3	3	3	18	17	11	16
Mycobacterium_tuberculosis	2	0	6	0	1	5	1	1	0	1	1	5	2	0	9	5	1	5	1	6	0	2	3	1	5	1	1	1	1	1	1	1	3	2	1	3	2	1	1	0	3	2	2	5	0	1	1	3	0	4	1	4	0	2	2	2	2	2	1	1	2	4	2	2	2	8	5	8	14
Mycobacterium_tuberculosis_KZN_1435	3	1	2	1	1	1	2	0	0	0	1	1	3	1	5	3	1	3	3	4	3	6	2	1	3	1	3	1	0	1	0	3	3	0	4	1	1	1	3	0	1	0	1	2	1	0	2	0	4	1	0	1	2	0	0	2	2	3	3	1	3	4	2	1	1	4	3	0	1
Mycobacterium_tuberculosis_complex	2	0	1	2	3	2	0	6	2	2	2	2	2	0	10	8	0	9	5	3	4	3	3	1	6	1	3	2	1	2	3	2	2	2	3	1	2	6	4	4	3	1	0	2	0	1	1	3	4	2	1	2	3	10	1	3	4	2	1	3	6	4	5	3	3	7	2	3	6
Mycobacterium_tuberculosis_variant_africanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_tuberculosis_variant_bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacteroides_abscessus	8	4	7	7	9	11	5	12	4	3	7	5	8	5	6	9	9	9	13	9	8	14	14	8	5	4	7	4	1	7	13	9	3	8	4	8	2	69	7	7	2	1	2	8	3	2	16	14	6	1	5	3	5	16	9	11	5	5	6	11	10	8	4	8	5	16	14	18	25
Mycobacteroides_abscessus_subsp._abscessus	3	0	5	3	0	1	1	2	2	0	1	2	1	0	2	3	2	4	5	3	0	4	2	6	4	1	0	0	1	2	3	4	4	0	3	0	2	4	2	1	2	0	0	3	2	3	1	4	0	2	1	1	0	5	2	6	1	0	2	7	6	8	2	0	2	6	6	5	3
Mycobacteroides_abscessus_subsp._bolletii_50594	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	1	0	0	0	2	1	3	2
Mycobacteroides_abscessus_subsp._massiliense	3	1	1	3	2	2	1	1	0	0	1	0	2	0	2	1	2	0	3	1	5	1	3	1	3	2	1	1	0	0	1	3	2	0	1	6	2	1	4	0	1	0	0	1	2	2	1	3	3	1	0	0	0	1	2	3	4	0	0	0	2	0	3	1	2	5	4	5	9
Mycobacteroides_abscessus_subsp._massiliense_CCUG_48898_=_JCM_15300	0	0	0	1	1	3	2	3	0	0	0	1	1	0	1	1	0	1	3	0	2	0	1	1	1	1	0	0	0	0	1	1	1	1	0	3	0	2	2	1	1	0	0	3	1	0	2	3	0	1	0	0	0	3	3	0	0	0	2	2	1	0	0	1	1	3	3	1	3
Mycoplasma_haemocanis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_haemofelis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_mycoides	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_ovipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Neisseria_elongata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_elongata_subsp._glycolytica	0	0	0	2	0	0	1	3	0	0	0	0	1	0	1	1	0	0	0	1	2	0	0	0	1	0	1	0	1	1	0	0	3	0	0	2	1	2	1	1	0	0	1	0	2	1	0	0	2	0	0	0	3	4	2	0	1	0	0	1	0	1	0	2	0	0	2	0	1
Neisseria_gonorrhoeae	0	1	0	1	0	1	0	0	1	0	3	2	1	0	0	0	2	0	1	0	0	1	0	1	0	1	1	3	0	1	0	0	1	2	2	1	0	1	1	0	1	0	3	1	2	0	1	0	0	0	1	0	1	4	1	0	2	0	0	1	1	0	1	1	0	0	1	0	1
Neisseria_meningitidis	1	3	5	0	2	0	0	2	0	2	1	2	2	1	3	4	3	1	0	3	0	1	0	0	0	0	1	1	1	3	0	0	0	3	1	1	0	3	1	1	0	0	6	0	1	0	1	4	1	0	2	0	3	2	5	0	0	1	2	0	3	5	0	2	0	4	2	5	4
Neisseria_meningitidis_M01-240355	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_M0579	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Neisseria_meningitidis_NZ-05/33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Neisseria_mucosa	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Neisseria_sicca	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	1	0	0	2	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0
Neisseria_subflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	2	0	1	2	2	4	1	0	0	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Neisseria_weaveri	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1
Orthohepadnavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orthopoxvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraavulavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas_micra	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0
Pasteurella_multocida	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	8	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Pasteurella_multocida_subsp._multocida	5	0	2	1	7	0	1	3	0	1	0	27	18	4	8	3	0	1	2	0	1	0	0	15	180	0	0	1	0	0	0	0	4	3	0	0	3	0	1	1	1	1	0	0	0	0	1	0	14	8	1	1	1	22	0	2	7	0	2	3	0	0	31	1	0	3	0	1	0
Pasteurella_multocida_subsp._multocida_str._3480	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcus_anaerobius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyomaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	0	1	1	0	1	0	3	1	0	0	0	2	0	0	0	1	1	0	2	0	1	1	0	0	1	0	1	1	0	0	0	0	7	0	0	1	2	1	0	0	0	1	1	0	0	1	1	2	0	1	1	0	1	2	1	0	0	1	0	1	2	0	4	0	0	3	2	3	3
Porphyromonas_gingivalis_A7A1-28	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Porphyromonas_gingivalis_ATCC_33277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis_W83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_africae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_akari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_conorii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_felis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_japonica	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_prowazekii	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_rickettsii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_sibirica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia_typhi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica	0	2	1	3	3	3	0	2	1	2	2	3	2	1	7	3	2	0	0	2	1	1	0	1	0	1	0	0	1	4	1	2	3	2	3	8	5	2	4	6	6	4	8	1	2	2	0	5	2	5	1	0	3	30	4	0	2	3	3	2	5	8	0	0	1	6	3	4	5
